Ozone_mean,Ozone_max,Ozone_95,PM25_mean,PM25_first_max,PM25_95
0.045291000000000005,0.094,0.068,8.476723999999999,32.9,18.3
0.042869,0.08199999999999999,0.063,8.482906,31.2,18.0
0.043615,0.093,0.067,9.096491,30.0,21.9
0.043902,0.085,0.068,9.367887,42.6,21.1
0.040082,0.075,0.06,8.441305999999999,38.5,19.8
0.056617999999999,0.099,0.078,6.576894999999999,32.5,13.4
0.056003,0.1,0.081,7.806667,38.3,24.0
0.056077999999999004,0.093,0.077,6.834091,36.4,23.5
0.056266,0.094,0.078,6.315759,34.1,18.3
0.05887399999999901,0.11,0.084,11.491837,33.8,27.6
0.054979999999999,0.108,0.075,7.9943399999999984,69.7,18.2
0.054176999999999004,0.131,0.079,7.0043729999999975,36.3,17.6
0.052910000000000006,0.095,0.07400000000000001,7.653611,33.6,14.9
0.056347999999999,0.092,0.077,6.67948,36.7,13.1
0.056073000000000005,0.08900000000000001,0.07400000000000001,5.983099,19.0,12.0
0.052132000000000005,0.08600000000000001,0.07,5.344828,16.8,10.4
0.053582000000000005,0.094,0.07,5.36231,24.7,14.5
0.055819999999999,0.08900000000000001,0.077,7.883332999999999,53.3,29.1
0.055556999999999,0.08800000000000001,0.076,11.472743,83.5,30.0
0.052514,0.08199999999999999,0.07,8.764581,83.60000000000002,22.3
0.050044,0.079,0.067,7.391798,98.2,21.1
0.051522000000000005,0.081,0.068,6.6641939999999975,71.0,18.2
0.051098000000000005,0.079,0.068,7.669064,124.2,21.3
0.053850999999999004,0.085,0.07,7.507288000000001,83.4,19.1
0.059025999999999,0.113,0.08600000000000001,11.143697,32.2,25.1
0.057207999999999,0.141,0.08700000000000001,10.560902,34.4,24.1
0.054692,0.109,0.085,10.864912,44.8,27.8
0.055228999999999986,0.108,0.085,12.161607,56.0,27.0
0.055487999999999,0.116,0.08600000000000001,11.253913,51.1,30.2
0.052099,0.108,0.077,10.191525,39.4,25.6
0.052801999999999,0.127,0.078,9.741739,41.8,24.1
0.054342999999999,0.106,0.081,9.314407,25.5,17.8
0.051569,0.097,0.077,10.059661,52.0,22.8
0.0516,0.111,0.079,12.280539,46.6,30.4
0.051098000000000005,0.095,0.07100000000000001,10.484568,43.1,22.9
0.051565,0.109,0.07300000000000001,9.18447,50.2,20.3
0.053602,0.097,0.077,5.7623760000000015,14.1,9.9
0.054104,0.092,0.077,6.666327000000001,16.0,11.4
0.057338,0.094,0.08,6.5962960000000015,74.5,13.2
0.050734999999999,0.094,0.07100000000000001,5.315254,16.5,9.8
0.051559999999999,0.094,0.07300000000000001,9.939624,135.0,24.0
0.053988999999999,0.09,0.07200000000000001,9.760947,421.0,23.0
0.056714999999999,0.093,0.079,8.671014,167.0,27.0
0.051958,0.08800000000000001,0.069,5.806931,19.7,10.0
0.04936,0.078,0.067,5.946914,15.5,13.7
0.047302,0.068,0.06,5.108162999999999,12.2,9.0
0.045343,0.07200000000000001,0.059000000000000004,5.072381,11.3,8.8
0.046467,0.07100000000000001,0.058,4.980702,13.2,9.8
0.05228000000000002,0.091,0.068,4.4875,11.8,8.0
0.049828,0.081,0.066,4.9875,13.1,10.1
0.041923999999999004,0.068,0.06100000000000001,6.969231,20.3,12.7
0.049156,0.094,0.07200000000000001,7.4,18.5,15.4
0.050498999999999,0.083,0.07100000000000001,6.835592999999999,16.7,11.3
0.047499,0.07400000000000001,0.064,7.295652,22.6,12.5
0.047667999999999,0.07400000000000001,0.067,6.211215,16.9,12.3
0.042814,0.08,0.059000000000000004,5.115788999999999,11.1,9.2
0.040378,0.058,0.053000000000000005,5.65566,18.3,10.4
0.047944,0.079,0.066,9.935577,35.9,22.4
0.042207,0.075,0.06,7.895192,16.2,12.7
0.044578,0.076,0.069,7.869725,39.7,15.5
0.046154,0.076,0.065,7.7276599999999975,30.6,18.2
0.046846,0.077,0.067,7.6079209999999975,66.6,12.5
0.048361,0.07200000000000001,0.064,5.863157999999999,17.7,10.9
0.050585000000000005,0.08800000000000001,0.068,9.436407,118.0,18.0
0.056066,0.106,0.076,5.147368,10.8,8.8
0.054613999999999004,0.093,0.078,11.340741,29.9,26.0
0.051737,0.091,0.07200000000000001,9.21,46.3,20.8
0.054782,0.093,0.078,10.741667,32.0,23.3
0.054458000000000006,0.091,0.078,10.930508,27.3,25.4
0.053248,0.098,0.076,8.372,30.4,11.9
0.052657999999999004,0.08900000000000001,0.076,11.926530999999999,43.1,30.7
0.051855999999999985,0.08900000000000001,0.07400000000000001,10.363793,46.6,20.9
0.052936,0.092,0.07400000000000001,7.6075,26.8,19.9
0.051141000000000006,0.092,0.069,4.280833,10.1,8.0
0.051220999999999,0.078,0.067,3.732836,10.0,5.9
0.052733999999999004,0.077,0.068,5.904808,18.5,9.7
0.055944000000000015,0.096,0.08199999999999999,6.043845999999999,18.6,11.4
0.056145000000000014,0.094,0.076,6.048305,15.1,11.8
0.055045,0.091,0.076,6.897520999999999,35.7,13.5
0.055160999999999,0.091,0.077,6.696638999999999,26.7,12.9
0.050046999999999,0.08,0.068,6.088332999999999,16.6,12.3
0.0499,0.08800000000000001,0.07100000000000001,5.472269,19.5,10.9
0.058378,0.10400000000000001,0.078,6.05,13.0,10.5
0.05832100000000001,0.094,0.08199999999999999,5.95339,17.400000000000002,11.8
0.058217,0.083,0.07400000000000001,5.879747,17.6,11.5
0.049027999999999,0.075,0.065,4.423478,13.5,9.8
0.055317,0.305,0.093,4.831683,21.6,14.8
0.052334000000000006,0.09,0.075,4.242,12.5,10.5
0.056124,0.113,0.07300000000000001,4.9453700000000005,16.0,10.0
0.051592999999999986,0.109,0.07,5.25,22.3,12.5
0.048757999999999004,0.07400000000000001,0.064,3.784443999999999,10.7,8.700000000000001
0.050221999999999004,0.08199999999999999,0.066,3.56,13.8,8.8
0.050135,0.075,0.065,4.824561,12.8,9.0
0.049545,0.076,0.065,4.509322,8.5,7.7
0.049235,0.07400000000000001,0.06100000000000001,3.781355999999999,6.9,6.0
0.050506999999999004,0.076,0.064,4.0125,26.2,6.7
0.049991999999999,0.077,0.064,4.892079,38.9,11.5
0.052779,0.077,0.068,4.770085,10.1,7.7
0.051862,0.07400000000000001,0.066,5.085217,25.8,9.4
0.049680999999999004,0.07100000000000001,0.062,3.55283,7.3,5.6
0.050786000000000005,0.076,0.064,4.9111139999999995,43.0,11.0
0.051351999999999,0.132,0.085,13.3125,49.8,23.4
0.042551,0.093,0.068,12.488119,49.6,24.3
0.05245,0.11800000000000001,0.08700000000000001,12.648276,42.0,30.9
0.053110000000000004,0.115,0.092,12.631034,76.8,33.9
0.046661999999999,0.108,0.07400000000000001,12.242593,50.4,28.3
0.044618,0.10400000000000001,0.07100000000000001,11.157759,40.2,28.0
0.049679,0.10300000000000001,0.079,12.4,42.8,30.0
0.045226999999999004,0.08600000000000001,0.07100000000000001,9.710638,40.5,25.4
0.048906,0.114,0.079,10.114035,48.4,26.3
0.046015,0.107,0.075,9.477464999999999,41.2,21.8
0.042697000000000006,0.08600000000000001,0.066,8.344545,27.9,18.9
0.047610000000000006,0.09,0.075,8.482203,32.5,23.0
0.045097000000000005,0.105,0.07,8.785630000000001,43.6,19.8
0.047602,0.095,0.07400000000000001,7.632743,21.2,17.0
0.045995,0.075,0.067,7.152678999999999,26.5,16.3
0.042226,0.07100000000000001,0.062,7.316102000000001,20.4,13.9
0.044426,0.078,0.067,7.791525,23.7,18.0
0.044990999999999004,0.08700000000000001,0.07200000000000001,6.302459,22.6,12.9
0.043112,0.07100000000000001,0.06,7.845787,55.8,15.9
0.049409999999999,0.141,0.098,21.709091,44.8,39.0
0.042571,0.112,0.076,16.582143,59.0,40.6
0.047896,0.098,0.08,15.915574,55.3,42.3
0.049510000000000005,0.133,0.10300000000000001,15.868332999999998,80.0,42.5
0.043716000000000005,0.109,0.077,15.72087,52.0,39.8
0.043331999999999,0.102,0.078,14.516216,52.8,36.0
0.046043,0.109,0.09,16.838261,52.4,37.6
0.046261,0.114,0.08199999999999999,13.883478,46.6,36.6
0.046239999999999004,0.107,0.08199999999999999,15.645378,40.8,35.2
0.047584999999999,0.124,0.08600000000000001,13.522414,40.5,29.9
0.043004999999999,0.092,0.07400000000000001,12.779091,54.2,30.6
0.048476,0.10400000000000001,0.08199999999999999,11.249573,42.6,26.2
0.046577,0.109,0.081,11.594495,27.9,22.0
0.049206,0.102,0.08600000000000001,11.254000000000001,31.9,22.9
0.047621,0.101,0.07400000000000001,9.136667,29.7,19.4
0.047407,0.098,0.076,9.320492,52.2,18.7
0.048136,0.098,0.081,9.595798,57.3,25.0
0.048704,0.094,0.079,8.194262,67.9,15.3
0.045273,0.10400000000000001,0.07200000000000001,7.970491999999999,329.5,16.4
0.061446999999999,0.107,0.098,11.3025,29.2,27.3
0.057286,0.11800000000000001,0.08800000000000001,11.417021,31.0,25.9
0.058990000000000015,0.111,0.093,11.073684,46.4,28.3
0.061541,0.128,0.10300000000000001,11.188596,43.2,31.5
0.057148,0.128,0.08600000000000001,9.632039,37.0,23.8
0.05482000000000002,0.098,0.085,9.647008999999999,34.9,22.1
0.05688999999999901,0.105,0.08800000000000001,11.035043,38.2,27.8
0.053391999999999,0.099,0.08199999999999999,8.337069,24.8,21.9
0.056589999999999,0.106,0.08900000000000001,9.706957,36.6,23.3
0.053512,0.10300000000000001,0.079,7.965740999999999,24.5,19.5
0.048556999999999004,0.08600000000000001,0.07,7.306780000000002,27.3,14.8
0.053063,0.095,0.08,7.5466099999999985,26.6,21.4
0.050643,0.101,0.07400000000000001,7.3713039999999985,29.5,17.6
0.053696999999999,0.114,0.081,7.650442,28.2,16.7
0.048775,0.084,0.069,7.422078,22.4,14.5
0.049053,0.08199999999999999,0.069,7.919091000000001,25.6,15.4
0.049881999999999004,0.08800000000000001,0.07200000000000001,7.892592999999999,20.5,16.7
0.050220999999999,0.08700000000000001,0.07,5.800877,24.5,11.7
0.048288,0.091,0.065,6.188235,21.7,11.9
0.054175,0.122,0.092,12.804444,45.5,28.0
0.046897,0.109,0.083,11.586238999999999,36.5,24.9
0.055228,0.11,0.092,11.186486,28.3,25.3
0.052836,0.16,0.08700000000000001,11.1575,62.3,24.7
0.048827999999999004,0.094,0.08,10.689655,32.8,22.4
0.055798999999999,0.12300000000000001,0.092,14.297917000000002,46.8,38.2
0.051425,0.105,0.08199999999999999,16.150942999999998,36.3,30.5
0.057537,0.12,0.093,15.745216999999998,48.3,35.7
0.060287999999999,0.125,0.102,13.676923,50.4,34.0
0.053466,0.116,0.08199999999999999,13.966337,40.6,34.800000000000004
0.050939,0.098,0.08,13.050925999999999,39.0,30.3
0.055243999999999,0.121,0.08700000000000001,14.764601999999998,47.0,33.3
0.051047999999999004,0.093,0.079,10.878632,35.5,26.0
0.053085,0.1,0.083,12.016139,50.8,27.7
0.050352,0.08800000000000001,0.07400000000000001,10.692285,34.0,23.7
0.045863,0.08199999999999999,0.064,9.498286,35.2,22.4
0.049338,0.081,0.07100000000000001,10.172269,41.1,24.9
0.046279999999999,0.081,0.069,9.513982,29.3,20.7
0.051659,0.095,0.078,9.344915,26.7,20.9
0.048632999999999,0.08600000000000001,0.068,8.070689999999999,27.9,16.3
0.046679000000000005,0.07400000000000001,0.066,8.519,22.7,16.4
0.048850000000000005,0.08,0.07,9.193913,28.9,19.5
0.049274,0.08700000000000001,0.07100000000000001,6.835,17.5,13.8
0.046333,0.078,0.066,7.695832999999999,23.8,13.9
0.056922999999999,0.105,0.08199999999999999,6.540385,27.9,17.5
0.054809,0.108,0.081,5.534891,26.7,14.0
0.055507999999999,0.113,0.091,6.960131,39.2,19.0
0.055890999999999004,0.113,0.092,7.022622999999999,40.7,20.9
0.057842999999999985,0.12300000000000001,0.083,5.693778,28.7,13.2
0.055527999999999,0.08700000000000001,0.07400000000000001,5.887988,40.9,16.4
0.053751999999999,0.096,0.079,6.793976,34.1,21.7
0.049592,0.094,0.07300000000000001,5.493864999999999,38.1,15.4
0.056004999999999985,0.115,0.083,5.478947,26.4,15.8
0.051778,0.097,0.07300000000000001,4.298275999999999,15.5,9.8
0.048326999999999,0.085,0.065,4.59661,24.8,10.8
0.04791,0.08700000000000001,0.07100000000000001,4.365455,22.8,13.6
0.043163,0.077,0.064,4.3,14.8,14.0
0.048836,0.09,0.07300000000000001,4.4039220000000014,16.5,11.3
0.044552,0.076,0.062,4.344068,13.6,10.3
0.044781,0.077,0.06100000000000001,3.508772,10.8,8.3
0.044198999999999,0.075,0.063,4.475439,15.0,10.5
0.047487999999999,0.08600000000000001,0.067,3.569492,10.8,9.7
0.052038999999999,0.08700000000000001,0.08700000000000001,3.7571429999999992,12.2,8.9
0.052239999999999,0.10400000000000001,0.091,10.276667,28.1,27.7
0.046,0.1,0.07,11.779798,29.8,25.0
0.050630999999999,0.099,0.08,11.761616,42.5,36.9
0.054091,0.116,0.098,11.220353999999999,42.4,31.4
0.047756,0.099,0.076,11.366667,41.0,31.1
0.044378999999999,0.07200000000000001,0.063,11.580952,35.9,27.6
0.047927,0.094,0.078,12.377272999999999,38.9,29.2
0.045318,0.1,0.069,9.49916,29.2,23.1
0.048240000000000005,0.095,0.08,9.915125999999999,41.7,25.4
0.047178,0.092,0.075,9.038261,32.1,21.5
0.041965999999999004,0.08199999999999999,0.062,7.506837999999999,25.1,15.3
0.047244999999999,0.08199999999999999,0.07300000000000001,8.357657999999997,37.2,21.0
0.044523,0.081,0.067,9.032967,29.8,20.6
0.048591999999999004,0.10400000000000001,0.078,8.727184,28.6,17.5
0.044522000000000006,0.075,0.066,7.195726,20.4,14.9
0.04186,0.075,0.059000000000000004,7.3108330000000015,37.8,15.8
0.042660000000000003,0.07200000000000001,0.06100000000000001,7.972973,41.4,18.4
0.045204,0.081,0.065,6.275862,88.10000000000002,14.1
0.042221999999999,0.081,0.062,6.694118,55.2,15.0
0.05799500000000001,0.14700000000000002,0.111,19.142308,46.6,39.6
0.053575,0.11800000000000001,0.093,18.462393,66.3,39.5
0.062592,0.128,0.10300000000000001,18.027679,54.6,37.7
0.046715,0.112,0.09,16.144915,52.8,33.3
0.045673000000000005,0.117,0.08600000000000001,15.894915,37.4,31.0
0.040347999999999,0.09,0.07100000000000001,11.57563,38.6,25.0
0.047519,0.099,0.08,11.477966,41.0,23.8
0.045911999999999,0.121,0.083,12.1,32.6,23.8
0.048288,0.097,0.08199999999999999,11.543636,27.4,23.0
0.042746,0.094,0.064,11.225664,32.4,21.7
0.04419000000000002,0.099,0.07,10.725664,28.2,24.0
0.046432,0.096,0.079,10.932203,28.0,25.2
0.048094,0.09,0.08,8.951694999999997,26.8,16.7
0.043606,0.08800000000000001,0.069,9.08595,34.0,17.2
0.055396,0.105,0.092,13.802381,40.1,32.9
0.048014,0.097,0.078,12.923469,33.9,29.0
0.054882999999999,0.11800000000000001,0.091,13.374157,44.9,39.5
0.056396999999999003,0.115,0.097,11.742991,44.8,24.0
0.051975999999999,0.12,0.083,11.729245,36.5,23.5
0.047625999999999,0.09,0.08,11.184211,31.3,26.5
0.054230999999999,0.108,0.08700000000000001,13.979091,47.1,35.1
0.047715999999999,0.092,0.07400000000000001,10.380531,30.3,23.5
0.052589,0.1,0.084,10.875862,36.5,27.8
0.048193,0.084,0.07100000000000001,9.667257,29.6,20.8
0.044500000000000005,0.08199999999999999,0.064,8.627825999999999,27.5,16.5
0.048667999999999004,0.08199999999999999,0.07300000000000001,8.257391,34.800000000000004,22.3
0.049190000000000005,0.091,0.076,8.190278,23.0,18.5
0.052072,0.105,0.078,8.490722,26.8,19.1
0.044132,0.075,0.066,8.204348,19.1,15.3
0.048556999999999004,0.09,0.078,11.095918,46.1,22.3
0.044235,0.10300000000000001,0.068,11.757658,35.4,24.8
0.051233999999999,0.101,0.08,11.662185000000001,37.3,29.8
0.0511,0.107,0.08900000000000001,12.431034,59.3,33.2
0.04698,0.108,0.075,11.343902,28.0,24.1
0.052419000000000014,0.10300000000000001,0.085,10.382222,41.4,24.2
0.045906999999999004,0.10400000000000001,0.075,12.006186,36.5,25.1
0.052995000000000014,0.109,0.083,11.489524,45.4,35.9
0.053492,0.105,0.095,11.55,52.3,39.8
0.047740000000000005,0.101,0.07300000000000001,10.566667,46.9,24.8
0.044128999999999,0.076,0.066,10.0375,35.9,24.4
0.051024,0.095,0.079,11.527869,38.0,25.0
0.045363999999999,0.083,0.07100000000000001,8.257895,22.3,17.7
0.049672999999999,0.093,0.078,9.93012,33.3,24.3
0.046380000000000005,0.09,0.07200000000000001,8.150476,23.4,18.2
0.042524,0.084,0.06100000000000001,7.5651379999999975,27.7,14.9
0.04623000000000002,0.095,0.069,7.633332999999999,26.7,20.0
0.043230000000000005,0.083,0.066,8.062161999999997,30.0,19.4
0.047734,0.084,0.077,7.223478,19.5,15.1
0.043928999999999004,0.077,0.066,6.401753999999999,19.5,14.9
0.043146,0.07100000000000001,0.06100000000000001,6.676067999999999,25.8,13.8
0.044331999999999004,0.076,0.062,6.900861999999999,85.7,16.2
0.044958,0.08700000000000001,0.064,5.368965999999999,38.9,12.0
0.043970999999999004,0.07,0.06100000000000001,5.543697,35.7,12.8
0.049152,0.1,0.079,11.898936,29.8,28.3
0.056211,0.111,0.094,11.586111,33.6,24.3
0.051188,0.134,0.085,11.594783,71.2,24.9
0.052298,0.109,0.08600000000000001,11.841071,44.3,25.0
0.050186999999999,0.12300000000000001,0.075,10.451667,36.9,24.5
0.055612999999999004,0.107,0.08800000000000001,12.115044,46.3,27.4
0.048967,0.099,0.075,9.725893,41.8,25.5
0.051341,0.14500000000000002,0.08,10.555556,41.4,27.5
0.049652999999999003,0.129,0.081,9.54188,41.5,19.9
0.044579999999999,0.098,0.066,7.901694999999999,27.7,18.8
0.049575,0.097,0.076,8.154385999999999,38.5,19.7
0.045232999999999,0.11900000000000001,0.068,8.587069,28.7,18.6
0.043237,0.09,0.066,7.7738739999999975,23.2,17.5
0.040035999999999,0.111,0.06100000000000001,7.077876,28.7,15.5
0.043535,0.08,0.064,7.225,22.9,12.9
0.044895,0.112,0.067,7.471171000000001,22.0,16.1
0.044527,0.081,0.069,6.162809999999999,18.9,11.4
0.041210000000000004,0.081,0.058,6.1175440000000005,15.6,12.0
0.050364,0.139,0.10300000000000001,13.496078,34.7,34.7
0.047582,0.129,0.084,14.130908999999999,45.8,38.0
0.053073999999999004,0.129,0.098,13.996491,54.2,35.80000000000001
0.053307000000000014,0.141,0.101,13.669748,79.10000000000002,33.8
0.047264999999999,0.116,0.085,13.505505,55.8,28.7
0.045135999999999,0.10400000000000001,0.079,12.162817,47.8,26.4
0.049672,0.12300000000000001,0.095,12.265789,40.1,27.1
0.048387,0.11,0.085,11.640317,38.2,25.4
0.047310000000000005,0.114,0.085,11.396687,42.2,26.3
0.050380999999999,0.107,0.08600000000000001,11.001676,35.6,24.7
0.044662,0.094,0.076,9.563400999999999,34.4,21.5
0.048824,0.116,0.083,9.431054,39.0,21.8
0.050450999999999004,0.128,0.08600000000000001,9.418,34.9,20.6
0.051014,0.125,0.08700000000000001,8.500905999999999,29.8,18.7
0.048277999999999,0.111,0.07300000000000001,8.336637,30.0,18.7
0.045746999999999004,0.084,0.068,7.690615999999999,60.1,18.2
0.048424999999999004,0.102,0.08199999999999999,8.088921000000001,44.7,20.5
0.0499,0.091,0.08,6.7317139999999975,40.5,16.6
0.041645999999999,0.094,0.07100000000000001,7.7844440000000015,110.4,15.6
0.056794,0.153,0.10300000000000001,12.177778,32.1,32.0
0.053796,0.12300000000000001,0.094,14.351723999999999,60.4,30.9
0.057283999999999,0.133,0.099,14.510655999999999,49.6,29.0
0.05824600000000001,0.132,0.10400000000000001,14.384874,84.5,30.9
0.050880999999999,0.127,0.08800000000000001,14.781081,49.2,39.2
0.049953,0.127,0.084,13.278301999999998,37.6,27.0
0.0515,0.136,0.095,14.603704,40.1,30.7
0.052923000000000005,0.124,0.08700000000000001,12.241818,39.0,28.9
0.049066000000000005,0.109,0.084,12.993277,38.2,28.1
0.044112,0.114,0.068,12.013392999999999,35.30000000000001,28.0
0.047951,0.096,0.081,9.766387,29.7,22.0
0.053944000000000006,0.129,0.09,9.677311,37.8,22.0
0.052571000000000014,0.113,0.08800000000000001,9.861321,27.2,21.1
0.050324,0.092,0.083,9.365741,23.6,20.6
0.048808,0.11900000000000001,0.07200000000000001,7.705769,27.1,16.2
0.047410999999999,0.117,0.075,8.002913000000001,26.9,15.0
0.051920999999999,0.098,0.084,8.612821,27.4,19.2
0.052079999999999,0.092,0.08199999999999999,7.2155169999999975,22.4,13.5
0.048097999999999,0.091,0.075,7.197222,20.8,14.7
0.048769,0.112,0.08199999999999999,11.75,48.5,30.5
0.041742999999999,0.094,0.067,10.733036,39.5,24.8
0.049775,0.1,0.085,10.788136,40.3,26.9
0.049346999999999,0.111,0.085,11.487179,75.3,30.4
0.046089,0.111,0.07400000000000001,11.48,32.6,26.1
0.047760000000000004,0.083,0.069,8.244186000000001,38.3,19.6
0.050957999999999004,0.081,0.075,8.090855,32.9,21.2
0.047291,0.085,0.069,7.9137499999999985,35.5,17.8
0.041495,0.095,0.058,6.9078490000000015,25.5,14.7
0.045384999999999,0.07400000000000001,0.066,7.387378999999999,25.8,18.5
0.045904,0.07400000000000001,0.067,7.176922999999999,23.8,17.7
0.044789999999999004,0.077,0.065,6.7589289999999975,20.5,16.5
0.041289,0.07300000000000001,0.06,5.78,21.0,13.6
0.041123,0.065,0.059000000000000004,6.1221239999999995,35.2,13.9
0.042177,0.066,0.059000000000000004,6.255084999999999,100.7,14.4
0.046020000000000005,0.08700000000000001,0.08700000000000001,4.9801720000000005,37.0,10.8
0.039332,0.08700000000000001,0.057,4.915789,104.0,11.1
0.055505,0.14400000000000002,0.106,12.86,31.9,27.9
0.053336999999999,0.139,0.091,12.679817,42.1,27.6
0.057276999999999,0.14700000000000002,0.098,13.020513,45.3,30.4
0.059615999999999,0.14800000000000002,0.107,12.001653,79.7,27.3
0.056770999999999,0.155,0.094,11.781818,47.1,26.5
0.053404999999999,0.111,0.08700000000000001,10.686885,36.9,24.0
0.054307999999999,0.13,0.097,11.994958,40.5,30.6
0.055173,0.16699999999999998,0.085,10.463792999999999,40.8,22.2
0.053212999999999004,0.125,0.08900000000000001,10.905217,32.4,25.5
0.055990000000000005,0.128,0.091,10.1125,33.1,22.5
0.050782,0.10300000000000001,0.079,8.008849999999997,24.9,19.8
0.059052999999999,0.126,0.08800000000000001,8.402609,35.4,20.0
0.054393,0.13699999999999998,0.09,8.835652,25.7,19.4
0.051785000000000005,0.127,0.08700000000000001,7.956897,21.5,16.8
0.051514,0.125,0.077,7.566667,24.1,17.400000000000002
0.047594,0.08800000000000001,0.068,7.553509,24.0,15.7
0.050622999999999,0.112,0.08600000000000001,7.404808,23.3,16.8
0.050255,0.094,0.08,6.5730770000000005,19.0,12.7
0.048563999999999004,0.111,0.077,6.672880999999999,17.900000000000006,13.7
0.046485000000000005,0.116,0.08199999999999999,12.786538,38.0,29.5
0.048261,0.107,0.078,12.931405,42.6,25.9
0.057317999999999,0.156,0.112,12.309091,77.3,27.8
0.049783999999999,0.128,0.084,12.136752,44.4,29.1
0.043682,0.105,0.079,11.272950999999999,37.5,25.0
0.046146,0.106,0.08,12.381513,41.8,29.7
0.051082999999999004,0.14400000000000002,0.08800000000000001,11.05,39.8,27.1
0.055422000000000006,0.13699999999999998,0.094,11.639655,35.5,26.7
0.051366999999999004,0.14,0.092,10.957143,38.9,26.4
0.046626999999999,0.095,0.081,9.053719,29.5,21.0
0.051644999999999004,0.112,0.08600000000000001,8.836440999999997,46.5,20.9
0.048366,0.139,0.076,9.350413,26.8,19.5
0.06145000000000001,0.115,0.09,15.83,36.3,30.5
0.058267999999999986,0.108,0.08700000000000001,16.108860999999994,41.2,35.80000000000001
0.057057,0.097,0.08199999999999999,14.203570999999998,94.0,28.6
0.059077,0.107,0.094,14.631817999999999,41.7,28.1
0.048603999999999,0.10300000000000001,0.076,12.811864,50.0,27.6
0.049985999999999,0.091,0.079,12.301739,33.0,22.9
0.051667999999999985,0.1,0.077,13.12931,33.4,28.0
0.052667999999999986,0.092,0.075,12.785,35.5,29.0
0.057069999999999003,0.1,0.077,12.794828,31.5,25.7
0.053514,0.09,0.07400000000000001,10.034426,30.2,17.5
0.044182,0.081,0.062,10.2,21.9,19.0
0.052752,0.08600000000000001,0.075,10.343333,21.8,17.400000000000002
0.052152,0.083,0.07100000000000001,9.201680999999999,20.0,18.0
0.049374,0.10300000000000001,0.069,8.638983,18.1,16.0
0.045947999999999004,0.07300000000000001,0.06100000000000001,8.198361,18.8,14.8
0.046631,0.07100000000000001,0.063,7.884821,22.5,13.3
0.048408,0.07400000000000001,0.067,7.086207000000001,15.3,12.1
0.049361999999999004,0.08,0.065,9.554771,330.1,28.7
0.046473,0.068,0.06100000000000001,7.047514,40.2,15.6
0.056436,0.11,0.093,15.216484,41.5,30.7
0.06205199999999901,0.122,0.096,14.873043,45.8,28.4
0.06313099999999901,0.113,0.091,13.69916,50.2,28.0
0.061389,0.12300000000000001,0.097,13.356897,34.300000000000004,26.3
0.057047,0.121,0.084,12.882353,46.5,26.7
0.050275999999999,0.1,0.079,13.085469999999999,42.6,27.0
0.055824,0.099,0.079,13.628814000000002,33.1,29.0
0.055643,0.092,0.08,13.370588,32.3,27.9
0.061363999999999,0.102,0.08800000000000001,11.860227,36.2,22.5
0.054610000000000006,0.10400000000000001,0.078,11.388333,24.0,21.5
0.047437,0.08199999999999999,0.067,8.32,17.900000000000006,14.2
0.05561000000000002,0.08700000000000001,0.07400000000000001,10.115789,18.5,17.7
0.054472,0.096,0.075,8.382258,18.6,16.3
0.051630999999999004,0.098,0.07400000000000001,10.81323,222.2,21.2
0.045225,0.081,0.063,9.919057,79.9,20.9
0.049178,0.076,0.066,10.008525,114.4,20.5
0.048010000000000004,0.07100000000000001,0.063,8.294986999999999,91.0,18.0
0.049158999999999,0.08,0.065,5.45,25.5,9.8
0.053085,0.11,0.08900000000000001,14.310784,39.4,30.5
0.055376999999999,0.1,0.085,13.334782999999998,32.2,24.6
0.058530999999999986,0.091,0.083,12.909322,39.5,25.8
0.060797,0.111,0.094,12.243219999999999,28.4,25.1
0.051052,0.096,0.076,11.556522,36.3,23.2
0.04757,0.083,0.07200000000000001,12.295122,27.1,23.6
0.054873000000000005,0.08900000000000001,0.081,12.992857,30.9,25.0
0.053323999999999004,0.094,0.076,17.476923,34.4,31.6
0.057226,0.09,0.079,11.784483,32.2,23.7
0.050943999999999004,0.08700000000000001,0.075,11.107339,71.7,20.6
0.043757,0.08,0.066,8.252101,18.7,14.6
0.044708,0.095,0.07400000000000001,8.898291,19.6,17.3
0.051317999999999,0.076,0.07,8.428205,25.4,16.2
0.046187,0.095,0.063,7.208475,17.5,13.3
0.039536999999999,0.075,0.057,7.175439,18.6,14.7
0.044219999999999,0.07400000000000001,0.06,7.77037,15.5,12.6
0.061133000000000014,0.12,0.105,16.346601999999994,45.5,32.0
0.061796,0.106,0.08600000000000001,16.285714000000002,67.4,28.9
0.062729,0.115,0.08800000000000001,14.244538,39.9,25.2
0.060287999999999,0.11800000000000001,0.097,14.105785,43.2,27.8
0.056325,0.102,0.08,13.435088,35.0,24.2
0.052261999999999004,0.093,0.079,14.165574,35.30000000000001,25.3
0.058296,0.112,0.085,14.004237,40.7,27.9
0.055184,0.093,0.078,14.041379,33.2,25.9
0.059046999999999,0.106,0.081,13.636667,32.6,26.9
0.054487999999999,0.091,0.08,12.58,29.3,22.6
0.049099,0.084,0.068,9.680357,21.5,18.4
0.055354999999999,0.094,0.076,11.387603,31.5,20.0
0.054734000000000005,0.09,0.076,10.195604,24.0,20.5
0.050256999999999004,0.08800000000000001,0.07200000000000001,8.88,17.8,17.7
0.045004999999999004,0.079,0.064,8.743333,19.5,16.8
0.050621,0.081,0.068,9.00339,18.1,15.7
