,asthma_death_per_100k,asthma_deaths_per_100k,county_name,fips,observed,state_name,year
6307,1.494273727,,Bannock,16005,1,Idaho,2005
6308,1.494273727,,Benewah,16009,1,Idaho,2005
6309,1.494273727,,Bonneville,16019,1,Idaho,2005
6310,1.494273727,,Boundary,16021,1,Idaho,2005
6311,1.8974474030000001,,Canyon,16027,1,Idaho,2005
6312,1.494273727,,Elmore,16039,1,Idaho,2005
6313,1.494273727,,Franklin,16041,1,Idaho,2005
6314,1.494273727,,Gem,16045,1,Idaho,2005
6315,1.494273727,,Idaho,16049,1,Idaho,2005
6316,1.494273727,,Kootenai,16055,1,Idaho,2005
6317,1.494273727,,Lemhi,16059,1,Idaho,2005
6318,1.494273727,,Power,16077,1,Idaho,2005
6319,1.494273727,,Shoshone,16079,1,Idaho,2005
6320,1.494273727,,Adams,17001,1,Illinois,2005
6321,1.494273727,,Champaign,17019,1,Illinois,2005
6322,1.494273727,,Clark,17023,1,Illinois,2005
6323,2.004278492,,Cook,17031,1,Illinois,2005
6324,1.494273727,,DuPage,17043,1,Illinois,2005
6325,1.494273727,,Effingham,17049,1,Illinois,2005
6326,1.494273727,,Hamilton,17065,1,Illinois,2005
6327,1.494273727,,Jersey,17083,1,Illinois,2005
6328,1.494273727,,Kane,17089,1,Illinois,2005
6329,1.494273727,,Lake,17097,1,Illinois,2005
6330,1.494273727,,La Salle,17099,1,Illinois,2005
6331,1.494273727,,McHenry,17111,1,Illinois,2005
6332,1.494273727,,McLean,17113,1,Illinois,2005
6333,1.494273727,,Macon,17115,1,Illinois,2005
6334,1.494273727,,Macoupin,17117,1,Illinois,2005
6335,1.494273727,,Madison,17119,1,Illinois,2005
6336,1.8974474030000001,,Peoria,17143,1,Illinois,2005
6337,1.494273727,,Randolph,17157,1,Illinois,2005
6338,1.494273727,,Rock Island,17161,1,Illinois,2005
6339,1.494273727,,Sangamon,17167,1,Illinois,2005
6340,1.494273727,,Will,17197,1,Illinois,2005
6341,1.849457527,,Winnebago,17201,1,Illinois,2005
6342,1.849457527,,Allen,18003,1,Indiana,2005
6343,1.494273727,,Boone,18011,1,Indiana,2005
6344,1.494273727,,Carroll,18015,1,Indiana,2005
6345,1.494273727,,Clark,18019,1,Indiana,2005
6346,1.494273727,,Delaware,18035,1,Indiana,2005
6347,1.494273727,,Dubois,18037,1,Indiana,2005
6348,1.494273727,,Elkhart,18039,1,Indiana,2005
6349,1.494273727,,Floyd,18043,1,Indiana,2005
6350,1.494273727,,Greene,18055,1,Indiana,2005
6351,1.494273727,,Hamilton,18057,1,Indiana,2005
6352,1.494273727,,Hancock,18059,1,Indiana,2005
6353,1.494273727,,Hendricks,18063,1,Indiana,2005
6354,1.494273727,,Henry,18065,1,Indiana,2005
6355,1.494273727,,Howard,18067,1,Indiana,2005
6356,1.494273727,,Huntington,18069,1,Indiana,2005
6357,1.494273727,,Jackson,18071,1,Indiana,2005
6358,1.494273727,,Johnson,18081,1,Indiana,2005
6359,1.494273727,,Knox,18083,1,Indiana,2005
6360,1.849457527,,Lake,18089,1,Indiana,2005
6361,1.494273727,,LaPorte,18091,1,Indiana,2005
6362,1.494273727,,Madison,18095,1,Indiana,2005
6363,1.642210039,,Marion,18097,1,Indiana,2005
6364,1.494273727,,Morgan,18109,1,Indiana,2005
6365,1.494273727,,Perry,18123,1,Indiana,2005
6366,1.494273727,,Porter,18127,1,Indiana,2005
6367,1.494273727,,Posey,18129,1,Indiana,2005
6368,1.494273727,,Shelby,18145,1,Indiana,2005
6369,1.494273727,,Spencer,18147,1,Indiana,2005
6370,1.494273727,,Tippecanoe,18157,1,Indiana,2005
6371,1.849457527,,Vanderburgh,18163,1,Indiana,2005
6372,1.494273727,,Vigo,18167,1,Indiana,2005
6373,1.494273727,,Warrick,18173,1,Indiana,2005
6374,1.494273727,,Black Hawk,19013,1,Iowa,2005
6375,1.494273727,,Bremer,19017,1,Iowa,2005
6376,1.494273727,,Clinton,19045,1,Iowa,2005
6377,1.494273727,,Harrison,19085,1,Iowa,2005
6378,1.494273727,,Johnson,19103,1,Iowa,2005
6379,1.494273727,,Linn,19113,1,Iowa,2005
6380,1.494273727,,Montgomery,19137,1,Iowa,2005
6381,1.494273727,,Muscatine,19139,1,Iowa,2005
6382,1.494273727,,Palo Alto,19147,1,Iowa,2005
6383,1.494273727,,Polk,19153,1,Iowa,2005
6384,1.494273727,,Pottawattamie,19155,1,Iowa,2005
6385,1.494273727,,Scott,19163,1,Iowa,2005
6386,1.494273727,,Story,19169,1,Iowa,2005
6387,1.494273727,,Van Buren,19177,1,Iowa,2005
6388,1.494273727,,Warren,19181,1,Iowa,2005
6389,1.494273727,,Woodbury,19193,1,Iowa,2005
6390,1.494273727,,Wright,19197,1,Iowa,2005
6391,1.494273727,,Douglas,20045,1,Kansas,2005
6392,1.494273727,,Johnson,20091,1,Kansas,2005
6393,1.494273727,,Leavenworth,20103,1,Kansas,2005
6394,1.494273727,,Linn,20107,1,Kansas,2005
6395,1.675760589,,Sedgwick,20173,1,Kansas,2005
6396,1.494273727,,Shawnee,20177,1,Kansas,2005
6397,1.494273727,,Sumner,20191,1,Kansas,2005
6398,1.494273727,,Trego,20195,1,Kansas,2005
6399,1.5215452919999999,,Wyandotte,20209,1,Kansas,2005
6400,1.494273727,,Bell,21013,1,Kentucky,2005
6401,1.494273727,,Boone,21015,1,Kentucky,2005
6402,1.494273727,,Boyd,21019,1,Kentucky,2005
6403,1.494273727,,Bullitt,21029,1,Kentucky,2005
6404,1.494273727,,Campbell,21037,1,Kentucky,2005
6405,1.494273727,,Carter,21043,1,Kentucky,2005
6406,1.494273727,,Christian,21047,1,Kentucky,2005
6407,1.494273727,,Daviess,21059,1,Kentucky,2005
6408,1.494273727,,Edmonson,21061,1,Kentucky,2005
6409,1.494273727,,Fayette,21067,1,Kentucky,2005
6410,1.494273727,,Franklin,21073,1,Kentucky,2005
6411,1.494273727,,Greenup,21089,1,Kentucky,2005
6412,1.494273727,,Hancock,21091,1,Kentucky,2005
6413,1.494273727,,Hardin,21093,1,Kentucky,2005
6414,1.494273727,,Henderson,21101,1,Kentucky,2005
6415,1.608529681,,Jefferson,21111,1,Kentucky,2005
6416,1.494273727,,Jessamine,21113,1,Kentucky,2005
6417,1.494273727,,Kenton,21117,1,Kentucky,2005
6418,1.494273727,,Laurel,21125,1,Kentucky,2005
6419,1.494273727,,Livingston,21139,1,Kentucky,2005
6420,1.494273727,,McCracken,21145,1,Kentucky,2005
6421,1.494273727,,McLean,21149,1,Kentucky,2005
6422,1.494273727,,Madison,21151,1,Kentucky,2005
6423,1.494273727,,Ohio,21183,1,Kentucky,2005
6424,1.494273727,,Oldham,21185,1,Kentucky,2005
6425,1.494273727,,Perry,21193,1,Kentucky,2005
6426,1.494273727,,Pike,21195,1,Kentucky,2005
6427,1.494273727,,Pulaski,21199,1,Kentucky,2005
6428,1.494273727,,Simpson,21213,1,Kentucky,2005
6429,1.494273727,,Trigg,21221,1,Kentucky,2005
6430,1.494273727,,Warren,21227,1,Kentucky,2005
6431,1.494273727,,Ascension,22005,1,Louisiana,2005
6432,1.494273727,,Beauregard,22011,1,Louisiana,2005
6433,1.494273727,,Bossier,22015,1,Louisiana,2005
6434,1.494273727,,Caddo,22017,1,Louisiana,2005
6435,1.494273727,,Calcasieu,22019,1,Louisiana,2005
6436,1.494273727,,Concordia,22029,1,Louisiana,2005
6437,1.494273727,,East Baton Rouge,22033,1,Louisiana,2005
6438,1.494273727,,Grant,22043,1,Louisiana,2005
6439,1.494273727,,Iberville,22047,1,Louisiana,2005
6440,1.849457527,,Jefferson,22051,1,Louisiana,2005
6441,1.494273727,,Lafayette,22055,1,Louisiana,2005
6442,1.494273727,,Lafourche,22057,1,Louisiana,2005
6443,1.494273727,,Livingston,22063,1,Louisiana,2005
6444,1.849457527,,Orleans,22071,1,Louisiana,2005
6445,1.494273727,,Ouachita,22073,1,Louisiana,2005
6446,1.494273727,,Plaquemines,22075,1,Louisiana,2005
6447,1.494273727,,Pointe Coupee,22077,1,Louisiana,2005
6448,1.494273727,,Rapides,22079,1,Louisiana,2005
6449,1.494273727,,Tangipahoa,22105,1,Louisiana,2005
6450,1.494273727,,Terrebonne,22109,1,Louisiana,2005
6451,1.494273727,,West Baton Rouge,22121,1,Louisiana,2005
6452,1.494273727,,Androscoggin,23001,1,Maine,2005
6453,1.5215452919999999,,Cumberland,23005,1,Maine,2005
6454,1.494273727,,Hancock,23009,1,Maine,2005
6455,1.494273727,,Kennebec,23011,1,Maine,2005
6456,1.494273727,,Knox,23013,1,Maine,2005
6457,1.494273727,,Oxford,23017,1,Maine,2005
6458,1.494273727,,Penobscot,23019,1,Maine,2005
6459,1.494273727,,Sagadahoc,23023,1,Maine,2005
6460,1.494273727,,Washington,23029,1,Maine,2005
6461,1.494273727,,York,23031,1,Maine,2005
6462,1.494273727,,Anne Arundel,24003,1,Maryland,2005
6463,1.494273727,,Baltimore,24005,1,Maryland,2005
6464,1.494273727,,Calvert,24009,1,Maryland,2005
6465,1.494273727,,Carroll,24013,1,Maryland,2005
6466,1.494273727,,Cecil,24015,1,Maryland,2005
6467,1.494273727,,Charles,24017,1,Maryland,2005
6468,1.494273727,,Frederick,24021,1,Maryland,2005
6469,1.494273727,,Garrett,24023,1,Maryland,2005
6470,1.494273727,,Harford,24025,1,Maryland,2005
6471,1.494273727,,Kent,24029,1,Maryland,2005
6472,1.494273727,,Montgomery,24031,1,Maryland,2005
6473,1.494273727,,Prince George's,24033,1,Maryland,2005
6474,1.494273727,,Washington,24043,1,Maryland,2005
6475,2.028361291,,Baltimore (City),24510,1,Maryland,2005
6476,1.494273727,,Barnstable,25001,1,Massachusetts,2005
6477,1.494273727,,Berkshire,25003,1,Massachusetts,2005
6478,1.494273727,,Bristol,25005,1,Massachusetts,2005
6479,1.494273727,,Dukes,25007,1,Massachusetts,2005
6480,1.494273727,,Essex,25009,1,Massachusetts,2005
6481,1.494273727,,Hampden,25013,1,Massachusetts,2005
6482,1.494273727,,Hampshire,25015,1,Massachusetts,2005
6483,1.494273727,,Middlesex,25017,1,Massachusetts,2005
6484,1.494273727,,Norfolk,25021,1,Massachusetts,2005
6485,1.494273727,,Plymouth,25023,1,Massachusetts,2005
6486,1.5215452919999999,,Suffolk,25025,1,Massachusetts,2005
6487,1.642210039,,Worcester,25027,1,Massachusetts,2005
6488,1.494273727,,Allegan,26005,1,Michigan,2005
6489,1.494273727,,Bay,26017,1,Michigan,2005
6490,1.494273727,,Benzie,26019,1,Michigan,2005
6491,1.494273727,,Berrien,26021,1,Michigan,2005
6492,1.494273727,,Cass,26027,1,Michigan,2005
6493,1.494273727,,Chippewa,26033,1,Michigan,2005
6494,1.494273727,,Clinton,26037,1,Michigan,2005
6495,1.494273727,,Dickinson,26043,1,Michigan,2005
6496,1.494273727,,Genesee,26049,1,Michigan,2005
6497,1.494273727,,Huron,26063,1,Michigan,2005
6498,1.494273727,,Ingham,26065,1,Michigan,2005
6499,1.494273727,,Iron,26071,1,Michigan,2005
6500,1.494273727,,Kalamazoo,26077,1,Michigan,2005
6501,1.494273727,,Kent,26081,1,Michigan,2005
6502,1.494273727,,Leelanau,26089,1,Michigan,2005
6503,1.494273727,,Lenawee,26091,1,Michigan,2005
6504,1.494273727,,Macomb,26099,1,Michigan,2005
6505,1.494273727,,Mason,26105,1,Michigan,2005
6506,1.494273727,,Missaukee,26113,1,Michigan,2005
6507,1.494273727,,Monroe,26115,1,Michigan,2005
6508,1.494273727,,Muskegon,26121,1,Michigan,2005
6509,1.494273727,,Oakland,26125,1,Michigan,2005
6510,1.494273727,,Ottawa,26139,1,Michigan,2005
6511,1.494273727,,Saginaw,26145,1,Michigan,2005
6512,1.494273727,,Schoolcraft,26153,1,Michigan,2005
6513,1.494273727,,Washtenaw,26161,1,Michigan,2005
6514,1.5215452919999999,,Wayne,26163,1,Michigan,2005
6515,1.494273727,,Anoka,27003,1,Minnesota,2005
6516,1.494273727,,Becker,27005,1,Minnesota,2005
6517,1.494273727,,Carlton,27017,1,Minnesota,2005
6518,1.494273727,,Cass,27021,1,Minnesota,2005
6519,1.494273727,,Crow Wing,27035,1,Minnesota,2005
6520,1.494273727,,Dakota,27037,1,Minnesota,2005
6521,1.494273727,,Goodhue,27049,1,Minnesota,2005
6522,1.494273727,,Hennepin,27053,1,Minnesota,2005
6523,1.494273727,,Lake,27075,1,Minnesota,2005
6524,1.494273727,,Lyon,27083,1,Minnesota,2005
6525,1.494273727,,Mille Lacs,27095,1,Minnesota,2005
6526,1.494273727,,Olmsted,27109,1,Minnesota,2005
6527,1.494273727,,Ramsey,27123,1,Minnesota,2005
6528,1.494273727,,Scott,27139,1,Minnesota,2005
6529,1.494273727,,Stearns,27145,1,Minnesota,2005
6530,1.494273727,,Washington,27163,1,Minnesota,2005
6531,1.494273727,,Wright,27171,1,Minnesota,2005
6532,1.494273727,,Adams,28001,1,Mississippi,2005
6533,1.494273727,,Bolivar,28011,1,Mississippi,2005
6534,1.494273727,,DeSoto,28033,1,Mississippi,2005
6535,1.494273727,,Forrest,28035,1,Mississippi,2005
6536,1.494273727,,Hancock,28045,1,Mississippi,2005
6537,1.494273727,,Harrison,28047,1,Mississippi,2005
6538,1.494273727,,Hinds,28049,1,Mississippi,2005
6539,1.494273727,,Jackson,28059,1,Mississippi,2005
6540,1.494273727,,Jones,28067,1,Mississippi,2005
6541,1.494273727,,Lauderdale,28075,1,Mississippi,2005
6542,1.494273727,,Lee,28081,1,Mississippi,2005
6543,1.494273727,,Lowndes,28087,1,Mississippi,2005
6544,1.494273727,,Marshall,28093,1,Mississippi,2005
6545,1.494273727,,Pearl River,28109,1,Mississippi,2005
6546,1.494273727,,Rankin,28121,1,Mississippi,2005
6547,1.494273727,,Scott,28123,1,Mississippi,2005
6548,1.494273727,,Warren,28149,1,Mississippi,2005
6549,1.494273727,,Boone,29019,1,Missouri,2005
6550,1.494273727,,Buchanan,29021,1,Missouri,2005
6551,1.494273727,,Cass,29037,1,Missouri,2005
6552,1.494273727,,Cedar,29039,1,Missouri,2005
6553,1.494273727,,Clay,29047,1,Missouri,2005
6554,1.494273727,,Clinton,29049,1,Missouri,2005
6555,1.494273727,,Greene,29077,1,Missouri,2005
6556,1.675760589,,Jackson,29095,1,Missouri,2005
6557,1.494273727,,Jefferson,29099,1,Missouri,2005
6558,1.494273727,,Lincoln,29113,1,Missouri,2005
6559,1.494273727,,Monroe,29137,1,Missouri,2005
6560,1.494273727,,Perry,29157,1,Missouri,2005
6561,1.494273727,,Platte,29165,1,Missouri,2005
6562,1.494273727,,Cascade,30013,1,Montana,2005
6563,1.849457527,,Flathead,30029,1,Montana,2005
6564,1.494273727,,Gallatin,30031,1,Montana,2005
6565,1.494273727,,Lake,30047,1,Montana,2005
6566,1.494273727,,Lewis and Clark,30049,1,Montana,2005
6567,1.494273727,,Lincoln,30053,1,Montana,2005
6568,1.8974474030000001,,Missoula,30063,1,Montana,2005
6569,1.494273727,,Ravalli,30081,1,Montana,2005
6570,1.494273727,,Rosebud,30087,1,Montana,2005
6571,1.494273727,,Sanders,30089,1,Montana,2005
6572,1.8974474030000001,,Silver Bow,30093,1,Montana,2005
6573,1.494273727,,Yellowstone,30111,1,Montana,2005
6574,1.494273727,,Cass,31025,1,Nebraska,2005
6575,1.494273727,,Douglas,31055,1,Nebraska,2005
6576,1.494273727,,Hall,31079,1,Nebraska,2005
6577,1.849457527,,Lancaster,31109,1,Nebraska,2005
6578,1.494273727,,Lincoln,31111,1,Nebraska,2005
6579,1.494273727,,Sarpy,31153,1,Nebraska,2005
6580,1.494273727,,Scotts Bluff,31157,1,Nebraska,2005
6581,1.494273727,,Washington,31177,1,Nebraska,2005
6582,1.494273727,,Churchill,32001,1,Nevada,2005
6583,1.849457527,,Clark,32003,1,Nevada,2005
6584,1.8974474030000001,,Douglas,32005,1,Nevada,2005
6585,1.5215452919999999,,Washoe,32031,1,Nevada,2005
6586,1.494273727,,White Pine,32033,1,Nevada,2005
6587,1.494273727,,Carson City,32510,1,Nevada,2005
6588,1.494273727,,Belknap,33001,1,New Hampshire,2005
6589,1.494273727,,Cheshire,33005,1,New Hampshire,2005
6590,1.494273727,,Coos,33007,1,New Hampshire,2005
6591,1.494273727,,Grafton,33009,1,New Hampshire,2005
6592,1.642210039,,Hillsborough,33011,1,New Hampshire,2005
6593,1.494273727,,Merrimack,33013,1,New Hampshire,2005
6594,1.494273727,,Rockingham,33015,1,New Hampshire,2005
6595,1.494273727,,Sullivan,33019,1,New Hampshire,2005
6596,1.494273727,,Atlantic,34001,1,New Jersey,2005
6597,1.996041459,,Bergen,34003,1,New Jersey,2005
6598,1.849457527,,Burlington,34005,1,New Jersey,2005
6599,2.028361291,,Camden,34007,1,New Jersey,2005
6600,1.494273727,,Cumberland,34011,1,New Jersey,2005
6601,2.1236993859999997,,Essex,34013,1,New Jersey,2005
6602,1.494273727,,Gloucester,34015,1,New Jersey,2005
6603,1.996041459,,Hudson,34017,1,New Jersey,2005
6604,1.494273727,,Hunterdon,34019,1,New Jersey,2005
6605,1.494273727,,Mercer,34021,1,New Jersey,2005
6606,1.849457527,,Middlesex,34023,1,New Jersey,2005
6607,1.642210039,,Monmouth,34025,1,New Jersey,2005
6608,1.642210039,,Morris,34027,1,New Jersey,2005
6609,1.494273727,,Ocean,34029,1,New Jersey,2005
6610,1.494273727,,Passaic,34031,1,New Jersey,2005
6611,3.2166237669999997,,Union,34039,1,New Jersey,2005
6612,1.494273727,,Warren,34041,1,New Jersey,2005
6613,1.494273727,,Bernalillo,35001,1,New Mexico,2005
6614,1.494273727,,Chaves,35005,1,New Mexico,2005
6615,1.494273727,,Dona Ana,35013,1,New Mexico,2005
6616,1.494273727,,Eddy,35015,1,New Mexico,2005
6617,1.494273727,,Grant,35017,1,New Mexico,2005
6618,1.494273727,,Lea,35025,1,New Mexico,2005
6619,1.494273727,,Sandoval,35043,1,New Mexico,2005
6620,1.494273727,,San Juan,35045,1,New Mexico,2005
6621,1.494273727,,Santa Fe,35049,1,New Mexico,2005
6622,1.494273727,,Albany,36001,1,New York,2005
6623,2.8048175360000003,,Bronx,36005,1,New York,2005
6624,1.494273727,,Chautauqua,36013,1,New York,2005
6625,1.494273727,,Chemung,36015,1,New York,2005
6626,1.494273727,,Dutchess,36027,1,New York,2005
6627,1.494273727,,Erie,36029,1,New York,2005
6628,1.494273727,,Essex,36031,1,New York,2005
6629,1.494273727,,Franklin,36033,1,New York,2005
6630,1.494273727,,Hamilton,36041,1,New York,2005
6631,1.494273727,,Herkimer,36043,1,New York,2005
6632,1.494273727,,Jefferson,36045,1,New York,2005
6633,1.8974474030000001,,Kings,36047,1,New York,2005
6634,1.494273727,,Madison,36053,1,New York,2005
6635,1.494273727,,Monroe,36055,1,New York,2005
6636,1.81919679,,Nassau,36059,1,New York,2005
6637,3.2166237669999997,,New York,36061,1,New York,2005
6638,1.494273727,,Niagara,36063,1,New York,2005
6639,1.494273727,,Oneida,36065,1,New York,2005
6640,1.494273727,,Onondaga,36067,1,New York,2005
6641,1.494273727,,Orange,36071,1,New York,2005
6642,1.494273727,,Oswego,36075,1,New York,2005
6643,1.494273727,,Putnam,36079,1,New York,2005
6644,2.278227839,,Queens,36081,1,New York,2005
6645,1.494273727,,Rensselaer,36083,1,New York,2005
6646,1.494273727,,Richmond,36085,1,New York,2005
6647,1.494273727,,Saratoga,36091,1,New York,2005
6648,1.494273727,,Schenectady,36093,1,New York,2005
6649,1.494273727,,Steuben,36101,1,New York,2005
6650,1.494273727,,Suffolk,36103,1,New York,2005
6651,1.494273727,,Ulster,36111,1,New York,2005
6652,1.494273727,,Wayne,36117,1,New York,2005
6653,1.494273727,,Westchester,36119,1,New York,2005
6654,1.494273727,,Alamance,37001,1,North Carolina,2005
6655,1.494273727,,Alexander,37003,1,North Carolina,2005
6656,1.494273727,,Avery,37011,1,North Carolina,2005
6657,1.494273727,,Buncombe,37021,1,North Carolina,2005
6658,1.494273727,,Caldwell,37027,1,North Carolina,2005
6659,1.494273727,,Caswell,37033,1,North Carolina,2005
6660,1.494273727,,Catawba,37035,1,North Carolina,2005
6661,1.494273727,,Chatham,37037,1,North Carolina,2005
6662,1.849457527,,Cumberland,37051,1,North Carolina,2005
6663,1.494273727,,Davidson,37057,1,North Carolina,2005
6664,1.494273727,,Davie,37059,1,North Carolina,2005
6665,1.494273727,,Duplin,37061,1,North Carolina,2005
6666,1.494273727,,Durham,37063,1,North Carolina,2005
6667,1.494273727,,Edgecombe,37065,1,North Carolina,2005
6668,1.849457527,,Forsyth,37067,1,North Carolina,2005
6669,1.494273727,,Franklin,37069,1,North Carolina,2005
6670,1.494273727,,Gaston,37071,1,North Carolina,2005
6671,1.494273727,,Graham,37075,1,North Carolina,2005
6672,1.494273727,,Granville,37077,1,North Carolina,2005
6673,1.8974474030000001,,Guilford,37081,1,North Carolina,2005
6674,1.494273727,,Haywood,37087,1,North Carolina,2005
6675,1.494273727,,Jackson,37099,1,North Carolina,2005
6676,1.494273727,,Johnston,37101,1,North Carolina,2005
6677,1.494273727,,Lenoir,37107,1,North Carolina,2005
6678,1.494273727,,Lincoln,37109,1,North Carolina,2005
6679,1.494273727,,McDowell,37111,1,North Carolina,2005
6680,1.494273727,,Martin,37117,1,North Carolina,2005
6681,1.608529681,,Mecklenburg,37119,1,North Carolina,2005
6682,1.494273727,,Mitchell,37121,1,North Carolina,2005
6683,1.494273727,,Montgomery,37123,1,North Carolina,2005
6684,1.494273727,,New Hanover,37129,1,North Carolina,2005
6685,1.494273727,,Onslow,37133,1,North Carolina,2005
6686,1.494273727,,Orange,37135,1,North Carolina,2005
6687,1.494273727,,Person,37145,1,North Carolina,2005
6688,1.494273727,,Pitt,37147,1,North Carolina,2005
6689,1.494273727,,Robeson,37155,1,North Carolina,2005
6690,1.494273727,,Rockingham,37157,1,North Carolina,2005
6691,1.494273727,,Rowan,37159,1,North Carolina,2005
6692,1.494273727,,Swain,37173,1,North Carolina,2005
6693,1.494273727,,Union,37179,1,North Carolina,2005
6694,1.849457527,,Wake,37183,1,North Carolina,2005
6695,1.494273727,,Watauga,37189,1,North Carolina,2005
6696,1.494273727,,Wayne,37191,1,North Carolina,2005
6697,1.494273727,,Yancey,37199,1,North Carolina,2005
6698,1.494273727,,Billings,38007,1,North Dakota,2005
6699,1.494273727,,Burke,38013,1,North Dakota,2005
6700,1.494273727,,Burleigh,38015,1,North Dakota,2005
6701,1.494273727,,Cass,38017,1,North Dakota,2005
6702,1.494273727,,Dunn,38025,1,North Dakota,2005
6703,1.494273727,,McKenzie,38053,1,North Dakota,2005
6704,1.494273727,,Mercer,38057,1,North Dakota,2005
6705,1.494273727,,Oliver,38065,1,North Dakota,2005
6706,1.494273727,,Allen,39003,1,Ohio,2005
6707,1.494273727,,Ashtabula,39007,1,Ohio,2005
6708,1.494273727,,Athens,39009,1,Ohio,2005
6709,1.494273727,,Butler,39017,1,Ohio,2005
6710,1.494273727,,Clark,39023,1,Ohio,2005
6711,1.494273727,,Clermont,39025,1,Ohio,2005
6712,1.494273727,,Clinton,39027,1,Ohio,2005
6713,1.5215452919999999,,Cuyahoga,39035,1,Ohio,2005
6714,1.494273727,,Delaware,39041,1,Ohio,2005
6715,1.494273727,,Franklin,39049,1,Ohio,2005
6716,1.494273727,,Geauga,39055,1,Ohio,2005
6717,1.494273727,,Greene,39057,1,Ohio,2005
6718,2.028361291,,Hamilton,39061,1,Ohio,2005
6719,1.608529681,,Jefferson,39081,1,Ohio,2005
6720,1.494273727,,Knox,39083,1,Ohio,2005
6721,1.494273727,,Lake,39085,1,Ohio,2005
6722,1.494273727,,Lawrence,39087,1,Ohio,2005
6723,1.494273727,,Licking,39089,1,Ohio,2005
6724,1.494273727,,Lorain,39093,1,Ohio,2005
6725,1.494273727,,Lucas,39095,1,Ohio,2005
6726,1.494273727,,Madison,39097,1,Ohio,2005
6727,1.494273727,,Mahoning,39099,1,Ohio,2005
6728,1.494273727,,Medina,39103,1,Ohio,2005
6729,1.494273727,,Miami,39109,1,Ohio,2005
6730,1.494273727,,Montgomery,39113,1,Ohio,2005
6731,1.494273727,,Portage,39133,1,Ohio,2005
6732,1.494273727,,Preble,39135,1,Ohio,2005
6733,1.494273727,,Scioto,39145,1,Ohio,2005
6734,1.8974474030000001,,Stark,39151,1,Ohio,2005
6735,1.494273727,,Summit,39153,1,Ohio,2005
6736,1.494273727,,Trumbull,39155,1,Ohio,2005
6737,1.494273727,,Warren,39165,1,Ohio,2005
6738,1.494273727,,Washington,39167,1,Ohio,2005
6739,1.494273727,,Wood,39173,1,Ohio,2005
6740,1.494273727,,Adair,40001,1,Oklahoma,2005
6741,1.494273727,,Caddo,40015,1,Oklahoma,2005
6742,1.494273727,,Canadian,40017,1,Oklahoma,2005
6743,1.494273727,,Carter,40019,1,Oklahoma,2005
6744,1.494273727,,Cherokee,40021,1,Oklahoma,2005
6745,1.494273727,,Cleveland,40027,1,Oklahoma,2005
6746,1.494273727,,Comanche,40031,1,Oklahoma,2005
6747,1.494273727,,Creek,40037,1,Oklahoma,2005
6748,1.494273727,,Dewey,40043,1,Oklahoma,2005
6749,1.494273727,,Garfield,40047,1,Oklahoma,2005
6750,1.494273727,,Jefferson,40067,1,Oklahoma,2005
6751,1.494273727,,Kay,40071,1,Oklahoma,2005
6752,1.494273727,,Lincoln,40081,1,Oklahoma,2005
6753,1.494273727,,Love,40085,1,Oklahoma,2005
6754,1.494273727,,McClain,40087,1,Oklahoma,2005
6755,1.494273727,,Mayes,40097,1,Oklahoma,2005
6756,1.494273727,,Muskogee,40101,1,Oklahoma,2005
6757,1.494273727,,Oklahoma,40109,1,Oklahoma,2005
6758,1.494273727,,Ottawa,40115,1,Oklahoma,2005
6759,1.494273727,,Pittsburg,40121,1,Oklahoma,2005
6760,1.494273727,,Sequoyah,40135,1,Oklahoma,2005
6761,1.494273727,,Tulsa,40143,1,Oklahoma,2005
6762,1.494273727,,Clackamas,41005,1,Oregon,2005
6763,1.494273727,,Columbia,41009,1,Oregon,2005
6764,1.8974474030000001,,Deschutes,41017,1,Oregon,2005
6765,1.494273727,,Douglas,41019,1,Oregon,2005
6766,1.8974474030000001,,Jackson,41029,1,Oregon,2005
6767,1.8974474030000001,,Josephine,41033,1,Oregon,2005
6768,1.8974474030000001,,Klamath,41035,1,Oregon,2005
6769,1.8974474030000001,,Lane,41039,1,Oregon,2005
6770,1.494273727,,Linn,41043,1,Oregon,2005
6771,1.8974474030000001,,Marion,41047,1,Oregon,2005
6772,1.8974474030000001,,Multnomah,41051,1,Oregon,2005
6773,1.494273727,,Union,41061,1,Oregon,2005
6774,1.494273727,,Wasco,41065,1,Oregon,2005
6775,1.494273727,,Washington,41067,1,Oregon,2005
6776,1.494273727,,Adams,42001,1,Pennsylvania,2005
6777,1.494273727,,Allegheny,42003,1,Pennsylvania,2005
6778,1.494273727,,Armstrong,42005,1,Pennsylvania,2005
6779,1.5215452919999999,,Beaver,42007,1,Pennsylvania,2005
6780,1.5215452919999999,,Berks,42011,1,Pennsylvania,2005
6781,1.494273727,,Blair,42013,1,Pennsylvania,2005
6782,1.5215452919999999,,Bucks,42017,1,Pennsylvania,2005
6783,1.494273727,,Cambria,42021,1,Pennsylvania,2005
6784,1.494273727,,Centre,42027,1,Pennsylvania,2005
6785,1.494273727,,Chester,42029,1,Pennsylvania,2005
6786,1.494273727,,Clearfield,42033,1,Pennsylvania,2005
6787,1.494273727,,Cumberland,42041,1,Pennsylvania,2005
6788,1.494273727,,Dauphin,42043,1,Pennsylvania,2005
6789,1.5215452919999999,,Delaware,42045,1,Pennsylvania,2005
6790,1.494273727,,Erie,42049,1,Pennsylvania,2005
6791,1.494273727,,Franklin,42055,1,Pennsylvania,2005
